UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Lincoln Jay,@lincolnmjay,2022-02-05T23:10:16.000Z,"Lincoln Jay
@lincolnmjay
·
2022年2月6日","I’ve never seen anything like this. Today marks the 8th straight day of protesting on parliament hill, and the crowd is bigger than ever. 

#TruckersForFreedom2022 

http://ConvoyReports.com",,35,702,"2,174",['https://pbs.twimg.com/ext_tw_video_thumb/1490100417816055812/pu/img/dKvsO63bTudYmark.jpg'],https://twitter.com/lincolnmjay/status/1490100489610010624
Mary Anne Ivison,@MaOnTheAir,2022-02-05T23:27:27.000Z,"Mary Anne Ivison
@MaOnTheAir
·
2022年2月6日","I sucked at #Wordle today. 

#Ottawa #OttawaOccupied",,21,27,219,[],https://twitter.com/MaOnTheAir/status/1490104815841648644
america’s sweetheart,@livbuggirl,2022-02-05T22:33:46.000Z,"america’s sweetheart
@livbuggirl
·
2022年2月6日","only in the big apple, am i right?",,,2,15,[],https://twitter.com/livbuggirl/status/1490091304403050498
Bless your heart,@Juliansaidwhat,2022-02-06T23:05:51.000Z,"Bless your heart
@Juliansaidwhat
·
2022年2月7日",They way I just laughed lol,,77,"1,457","4,192",['https://pbs.twimg.com/ext_tw_video_thumb/1490461732682219532/pu/img/nJyMD5xztsQg43NP.jpg'],https://twitter.com/Juliansaidwhat/status/1490461765683064839
michael hodges,@mjhodgepodge,2022-02-06T22:39:49.000Z,"michael hodges
@mjhodgepodge
·
2022年2月7日",I kinda like him idk,,1,10,581,[],https://twitter.com/mjhodgepodge/status/1490455217762144262
Sandwich Lady,@jessepstein,2022-02-06T22:59:09.000Z,"Sandwich Lady
@jessepstein
·
2022年2月7日",I’m not sharing this tiramisu.,,8,2,59,[],https://twitter.com/jessepstein/status/1490460080684376072
Aidan Martinez,@AidanM_Actor,2022-02-06T23:55:20.000Z,"Aidan Martinez
@AidanM_Actor
·
2022年2月7日","In high school I played Gomez in The Addams Family andddd I look more like a live action Bob.  
.
.
#ILookLikeAThumb #addamsfamily #theatre #theatrekid #BobsBurgers #highschooltheatre #actorslife #actors",😂 😂,,4,23,[],https://twitter.com/AidanM_Actor/status/1490474219569926144
SkyhighHayes,@DarrylHayes73,2022-02-06T22:32:55.000Z,"SkyhighHayes
@DarrylHayes73
·
2022年2月7日",Driving in South Philly M.V.P.I.I.D,,1,4,23,[],https://twitter.com/DarrylHayes73/status/1490453481332817922
Nick,@commonnmistake,2022-02-07T23:28:47.000Z,"Nick
@commonnmistake
·
2022年2月8日",UGH!! i should’ve never cut my hair ,😩 🤬,9,3,48,[],https://twitter.com/commonnmistake/status/1490829925787398150
,@bikerboypug,2022-02-07T23:22:42.000Z,"@bikerboypug
·
2022年2月8日",My money long I can care less about ya thoughts,🐶 🔌 ❗ 💚,2,4,60,[],https://twitter.com/bikerboypug/status/1490828396225519617
Lix,@___alix,2022-02-07T22:53:01.000Z,"Lix
@___alix
·
2022年2月8日",I wish outlook just shutdown every day at 5pm and no one was able to access it until the morning,,5,174,466,[],https://twitter.com/___alix/status/1490820924580499460
Oskar Kokoshka,@4reezingPoint,2022-02-07T22:53:54.000Z,"Oskar Kokoshka
@4reezingPoint
·
2022年2月8日",I just passed my SHRM-CP yall! Got a couple extra letters behind my name now ,,19,2,114,[],https://twitter.com/4reezingPoint/status/1490821147264708608
Leslia Trevino Kincaid,@fourmeows,2022-02-07T22:17:42.000Z,"Leslia Trevino Kincaid
@fourmeows
·
2022年2月8日","#MuttMonday face! I think my face says what we’re all feeling about Monday. #rosie #seniorpup

#MondayMotivation #muttsoftwitter #labmix #dogsoftwitter 
@dogcelebration
 #dogsarelove #AdoptDontShop ",🤨 😉 🤣 ❤ ❤ 🐾 ❤ 🐾,11,14,179,[],https://twitter.com/fourmeows/status/1490812039010435077
MARTIN,@murrtin,2022-02-08T22:37:57.000Z,"MARTIN
@murrtin
·
2022年2月9日","hehe, i’m in danger 
: 
@theslipperiest",📸,16,65,979,[],https://twitter.com/murrtin/status/1491179521089110016
ashma,@ash_cussen,2022-02-08T23:32:10.000Z,"ashma
@ash_cussen
·
2022年2月9日",who dey nation i want more bengals friends… anything i tweet about the bengals get zero interaction… boring. i’ve been a bengal fan my whole life and haven’t really made v many bengal friends so hello! #WhoDey #Bengals #BengalsNation #RuleItAll #RuleTheJungle,,57,30,553,[],https://twitter.com/ash_cussen/status/1491193166002679810
ermi,@ErmiWermi,2022-02-08T21:52:24.000Z,"ermi
@ErmiWermi
·
2022年2月9日",On Jesus Christ himself I’m the best 2k player in this mall and in Delaware as a whole,,41,4,234,[],https://twitter.com/ErmiWermi/status/1491168060375703552
Existential Nihilist Extraordinaire,@UrsineNoir,2022-02-08T23:31:22.000Z,"Existential Nihilist Extraordinaire
@UrsineNoir
·
2022年2月9日",See. I do stuff. ,,3,,59,[],https://twitter.com/UrsineNoir/status/1491192963669856256
obamna,@countingflies,2022-02-08T22:51:53.000Z,"obamna
@countingflies
·
2022年2月9日",okay besties I've decided to transition to a vegetarian diet,✂ 🤠,5,1,13,[],https://twitter.com/countingflies/status/1491183028533882885
George Conway,@gtconway3d,2022-02-09T22:20:42.000Z,"George Conway
@gtconway3d
·
2022年2月10日",I hope all you Progressos out there are having a fun time,🌻,"1,182","1,792",2.6万,[],https://twitter.com/gtconway3d/status/1491537570534199297
Existential Nihilist Extraordinaire,@UrsineNoir,2022-02-09T23:29:08.000Z,"Existential Nihilist Extraordinaire
@UrsineNoir
·
2022年2月10日",I can’t with y’all. #LilFizz,,3,13,46,[],https://twitter.com/UrsineNoir/status/1491554788839940098
•,@jakeventuring,2022-02-09T22:31:10.000Z,"•
@jakeventuring
·
2022年2月10日",i hate my hometown with my whole being,,5,5,39,[],https://twitter.com/jakeventuring/status/1491540203277893638
DukeofNYork •$•,@JamesDukas,2022-02-09T21:44:39.000Z,"DukeofNYork •$•
@JamesDukas
·
2022年2月10日",Sooo I might have got another @SolanaMoneyBoys #diamondhands #solanamoneyboys,,5,9,80,[],https://twitter.com/JamesDukas/status/1491528495809368069
Wendy Manley,@ManleyWendy75,2022-02-10T23:28:29.000Z,"Wendy Manley
@ManleyWendy75
·
2022年2月11日",I was her cheerleader. Lol ,😆,6,12,91,[],https://twitter.com/ManleyWendy75/status/1491917013521948675
Mary B,@mtb1002,2022-02-10T23:18:16.000Z,"Mary B
@mtb1002
·
2022年2月11日","That one time in 2007 I sat directly behind the 
@canes
 bench and these 2 legends.",☕ 🏒 🍷,11,4,352,[],https://twitter.com/mtb1002/status/1491914445379018753
nats,@mrsalexwolff,2022-02-10T23:05:45.000Z,"nats
@mrsalexwolff
·
2022年2月11日",i don’t think i could continue on in life without oatmilk lattes who else,,2,2,12,[],https://twitter.com/mrsalexwolff/status/1491911292503875587
"Rene Flores, MD",@ReneFloresCarde,2022-02-10T22:08:55.000Z,"Rene Flores, MD
@ReneFloresCarde
·
2022年2月11日","Thrilled to share that I have been accepted to the MPH program at 
@HarvardChanSPH
. Grateful and honored for this opportunity. #MedTwitter",,19,6,155,[],https://twitter.com/ReneFloresCarde/status/1491896993219756033
Meeraj,@meerajrules,2022-02-10T22:46:10.000Z,"Meeraj
@meerajrules
·
2022年2月11日","#Gehraiyaanreview 
After spending 148 minutes I felt nothing. There were few sparks here and there in the middle that's it. 

-
@deepikapadukone
 is good so is 
@ananyapandayy
 but 
@SiddyChats
 was the best of the lot.

Overall it is a major letdown.Boring
#GehraiyaanOnPrime",⭐ ⭐ 👎 👎,,5,38,[],https://twitter.com/meerajrules/status/1491906366839177218
Sunny Schnitzer,@sunnyshine11,2022-02-11T21:59:49.000Z,"Sunny Schnitzer
@sunnyshine11
·
2022年2月12日","Baltimore, I love you.",,20,6,232,[],https://twitter.com/sunnyshine11/status/1492257090601197571
Kevin Jimena (hee·meh·nuh/Kevin fr. Bells Corners),@11bkjimena,2022-02-11T22:29:07.000Z,"Kevin Jimena (hee·meh·nuh/Kevin fr. Bells Corners)
@11bkjimena
·
2022年2月12日",Here are the gifts that I got from my parents for my 27th birthday! #GoSensGo,,55,4,512,[],https://twitter.com/11bkjimena/status/1492264464384671745
Tophie Palmer,@palmerpink,2022-02-11T21:25:07.000Z,"Tophie Palmer
@palmerpink
·
2022年2月12日",i guess we're both just a little surprised...,,7,12,530,[],https://twitter.com/palmerpink/status/1492248355057152003
rugdog,@Rugdog,2022-02-11T23:48:30.000Z,"rugdog
@Rugdog
·
2022年2月12日",Some #furry stuff I draw...,,2,10,29,[],https://twitter.com/Rugdog/status/1492284438281076742
Jashawn Greene,@JGreeeeene,2022-02-11T22:13:42.000Z,"Jashawn Greene
@JGreeeeene
·
2022年2月12日","I’m happy to say I’m committed to Independence Community College #gopirates 
@_CoachMartin_
 @CoachMcCollom 
@JermainCrowell",,2,9,46,[],https://twitter.com/JGreeeeene/status/1492260581361037319
Ben Anderson,@BenAnderson321,2022-02-12T23:15:34.000Z,"Ben Anderson
@BenAnderson321
·
2022年2月13日","Man, I love this place",,2,46,392,['https://pbs.twimg.com/ext_tw_video_thumb/1492638380286488580/pu/img/3KUnRQrx0CV9VZiH.jpg'],https://twitter.com/BenAnderson321/status/1492638538252304388
Princess Forever,@dreamerisioma,2022-02-12T23:43:48.000Z,"Princess Forever
@dreamerisioma
·
2022年2月13日",i don’t wanna go featuring…,,11,26,383,[],https://twitter.com/dreamerisioma/status/1492645645169090568
Dan the man,@danwarren6,2022-02-12T22:39:26.000Z,"Dan the man
@danwarren6
·
2022年2月13日",I m in lol,🏒 🏖,11,5,30,[],https://twitter.com/danwarren6/status/1492629447744397316
"Narica Clarke, M.D.",@NaricaClarke,2022-02-12T23:56:28.000Z,"Narica Clarke, M.D.
@NaricaClarke
·
2022年2月13日","Me: it’s nice out and I’m off early, I’m going to do something fun today. 
Me when I get home: 
 https://twitter.com/buitengebieden_/status/1492421273040957444/video/1…",,18,198,"1,480",[],https://twitter.com/NaricaClarke/status/1492648832429178880
Eric Cohen,@ebcinpa,2022-02-12T23:53:56.000Z,"Eric Cohen
@ebcinpa
·
2022年2月13日",I’m in a real pickle now,,12,4,56,[],https://twitter.com/ebcinpa/status/1492648197105369094
Sy’Lai,@SyLaiG,2022-02-13T23:16:01.000Z,"Sy’Lai
@SyLaiG
·
2022年2月14日",how i aint bring nothing to the table & im the table?!,,12,248,"3,267",[],https://twitter.com/SyLaiG/status/1493001039519363077
M.V.V Artworks/ Canvas Chronicles/Phantom Pain,@MathewValle1,2022-02-13T23:11:54.000Z,"M.V.V Artworks/ Canvas Chronicles/Phantom Pain
@MathewValle1
·
2022年2月14日",Felt like drawing a grumpy werewolf boy. And I regret nothing ,😃 💖,4,3,17,[],https://twitter.com/MathewValle1/status/1493000005543682053
Andi Still Resists,@AndiJohnson1,2022-02-13T23:02:06.000Z,"Andi Still Resists
@AndiJohnson1
·
2022年2月14日","I'm not the only one who doesn't care about the Super Bowl, am I?",😋 🌊 🎵 🌻,12,3,43,[],https://twitter.com/AndiJohnson1/status/1492997539385286664
kristian with a k,@cumragcouture,2022-02-13T23:40:02.000Z,"kristian with a k
@cumragcouture
·
2022年2月14日",I  gay twitter,💖,,3,37,[],https://twitter.com/cumragcouture/status/1493007087030480905
Carla Barla,@CarlaBarlaCakes,2022-02-13T23:20:25.000Z,"Carla Barla
@CarlaBarlaCakes
·
2022年2月14日",I'm tryna get fucked silly in some cute lingerie. ,😘 😅,10,32,214,[],https://twitter.com/CarlaBarlaCakes/status/1493002149281865731
priyanka,@mint_plant_,2022-02-14T22:02:17.000Z,"priyanka
@mint_plant_
·
2022年2月15日",i love you  ,😘 💕 🥺 💗 ✨ 💖,2,3,30,[],https://twitter.com/mint_plant_/status/1493344874866876420
Wallee - WLE’s Therapy Dog,@WalleeWLE,2022-02-14T23:36:48.000Z,"Wallee - WLE’s Therapy Dog
@WalleeWLE
·
2022年2月15日","I had a LOVELY Valentine’s Day with Mrs. 
@amyflowers_amy
 class today at Wallee Lake Elementary! 
@WLETigers
 @WlcsdD
 @JulieAmann5
 @kennethgutman
 @WalledLkSchools",🌹 ♥ 🐾,1,3,18,[],https://twitter.com/WalleeWLE/status/1493368657782747137
boogs,@medicboogie,2022-02-14T23:55:55.000Z,"boogs
@medicboogie
·
2022年2月15日",just found a puerto rican coffee shop near my building i’m in love,,7,2,27,[],https://twitter.com/medicboogie/status/1493373468640960512
Richard B.,@COOLLANEHERO,2022-02-14T21:58:54.000Z,"Richard B.
@COOLLANEHERO
·
2022年2月15日",Dave Gettlemen might be the worst GM in Giants history but I guarantee he never suffered a loss that was as bad as the one I suffered when I bought this Jersey 2yrs ago #TogetherBlue,,110,27,976,[],https://twitter.com/COOLLANEHERO/status/1493344021401546759
ɹǝןʎʇ,@TylerChess,2022-02-14T21:18:31.000Z,"ɹǝןʎʇ
@TylerChess
·
2022年2月15日",I didn’t need attacked today,,1,2,13,['https://pbs.twimg.com/ext_tw_video_thumb/1493333816756297729/pu/img/ZNStJwO4KYUMzYzi.jpg'],https://twitter.com/TylerChess/status/1493333861153001482
Clearance Rack Connoisseur,@goleyayo,2022-02-14T22:25:20.000Z,"Clearance Rack Connoisseur
@goleyayo
·
2022年2月15日",I love oldheads. They gonna tell your their whole story,,,2,8,[],https://twitter.com/goleyayo/status/1493350672871440390
𝓒𝓱𝓪𝓭™,@hawkeyeinmd,2022-02-15T21:46:32.000Z,"𝓒𝓱𝓪𝓭™
@hawkeyeinmd
·
2022年2月16日", I'm dead...,😂,4,23,375,[],https://twitter.com/hawkeyeinmd/status/1493703297760436228
Jessica Newman,@_DajNoLoaf,2022-02-15T23:20:23.000Z,"Jessica Newman
@_DajNoLoaf
·
2022年2月16日",I heard it was a great day to be an #AGGIE  #ncat,🥳 💙 💛,1,17,445,[],https://twitter.com/_DajNoLoaf/status/1493726916318224384
Zach,@ZachGilyard,2022-02-15T22:51:22.000Z,"Zach
@ZachGilyard
·
2022年2月16日",I will not accept any Jujubee criticism. #DragRaceUK,,4,20,146,['https://pbs.twimg.com/ext_tw_video_thumb/1399999631598264322/pu/img/c7SrsnKkAE5ky7PI.jpg'],https://twitter.com/ZachGilyard/status/1493719615066845187
LawxMediaGirl,@campbell_tamoy,2022-02-15T22:43:31.000Z,"LawxMediaGirl
@campbell_tamoy
·
2022年2月16日","Update on the Harvard National Model United competition.

I won the top award ‘Best Delegate’ at HNMUN2022 in my committee, DISEC. My co-del Celeste and I mash up the place. We also won the social venture challenge and most likely to work at the UN",⚖ 🎙 🥳,11,22,270,[],https://twitter.com/campbell_tamoy/status/1493717638219976704
LaToya Jordan,@latoyadjordan,2022-02-15T22:50:06.000Z,"LaToya Jordan
@latoyadjordan
·
2022年2月16日",No fuckin way am I opening this,,4,2,50,[],https://twitter.com/latoyadjordan/status/1493719293443383296
A$AB ROCKY,@sabpie_,2022-02-16T22:35:46.000Z,"A$AB ROCKY
@sabpie_
·
2022年2月17日",I can fix you,,31,6,547,['https://pbs.twimg.com/ext_tw_video_thumb/1494078025322881024/pu/img/SHuVJ5sHnv33pf29.jpg'],https://twitter.com/sabpie_/status/1494078075750989828
chonnga,@_chonggaspeakin,2022-02-16T23:36:30.000Z,"chonnga
@_chonggaspeakin
·
2022年2月17日","I ain’t gotta say much, I just pull up",👻,1,7,15,[],https://twitter.com/_chonggaspeakin/status/1494093358385537030
@d00mfr0gg,@d00mfr0gg,2022-02-16T21:47:10.000Z,"@d00mfr0gg
@d00mfr0gg
·
2022年2月17日","Man, I’m excited for this one. Mirror rules",,6,3,32,[],https://twitter.com/d00mfr0gg/status/1494065846028754950
XO,@MOTHR4H,2022-02-16T23:53:02.000Z,"XO
@MOTHR4H
·
2022年2月17日",I really am out here doing this shit. I am successful. I will continue to be successful. I am an unstoppable force. I am beautiful and I will be happy.,,1,62,168,[],https://twitter.com/MOTHR4H/status/1494097520674455557
Draft!,@DraftDay_,2022-02-16T22:01:49.000Z,"Draft!
@DraftDay_
·
2022年2月17日","""I HATE DRAFT DAY"" OUT NOW!!!",,2,11,37,[],https://twitter.com/DraftDay_/status/1494069532528369672
broccoli rob,@centralma4ever,2022-02-16T23:03:40.000Z,"broccoli rob
@centralma4ever
·
2022年2月17日",do i look like im seeing pinegrove tn y/n poll below,,2,,25,[],https://twitter.com/centralma4ever/status/1494085096663625729
Nate Geary,@NateGearySports,2022-02-17T22:53:31.000Z,"Nate Geary
@NateGearySports
·
2022年2月18日",I miss football,,24,17,380,[],https://twitter.com/NateGearySports/status/1494444929791180809
Suliya Gisele,@SuliyaGisele,2022-02-17T21:32:16.000Z,"Suliya Gisele
@SuliyaGisele
·
2022年2月18日","Excited to share the 
@PUMA
 suede classics campaign I had the pleasure to 1st AD. Thank you 
@thenichols
 @palettegrp
 for this opportunity.",,2,2,11,[],https://twitter.com/SuliyaGisele/status/1494424482475397129
John St. Clair,@uusaint,2022-02-17T22:55:50.000Z,"John St. Clair
@uusaint
·
2022年2月18日","I’m in this picture and I feel attacked! 
#WritingCommunity",🧐,2,4,24,[],https://twitter.com/uusaint/status/1494445511620841485
T*M*M*0802,@TMM0802,2022-02-17T23:03:15.000Z,"T*M*M*0802
@TMM0802
·
2022年2月18日","I’m getting to be a pro on being blocked by people who can’t handle me. The truth is hard to take by some. I give classes for a small fee, if you want this talent. ",❤ 🕊 🤣 😂,59,19,299,[],https://twitter.com/TMM0802/status/1494447381244481538
Colt Grey (rip cw),@ColtonGrey_Paz,2022-02-17T21:19:37.000Z,"Colt Grey (rip cw)
@ColtonGrey_Paz
·
2022年2月18日",I screamed!!! So excited they showed up!!! #Peacemaker,,1,,21,[],https://twitter.com/ColtonGrey_Paz/status/1494421299535437824
John St. Clair,@uusaint,2022-02-18T21:48:43.000Z,"John St. Clair
@uusaint
·
2022年2月19日","I’m just gonna leave this here. 
#WritingCommunity",😂,28,50,285,[],https://twitter.com/uusaint/status/1494791011335290880
JR,@Free_Thinking1,2022-02-18T22:18:15.000Z,"JR
@Free_Thinking1
·
2022年2月19日","I think last night's game is a great example of why Ted should be open to trading Beal & rebuilding around young players.

Game was one of the most entertaining of season.  Team was connected.  Unburdened from the past.  Time to move on.",,14,27,227,[],https://twitter.com/Free_Thinking1/status/1494798441893056523
"MAXINE SHAW, ATTORNEY AT LAW",@JDbeauty21,2022-02-18T23:51:10.000Z,"MAXINE SHAW, ATTORNEY AT LAW
@JDbeauty21
·
2022年2月19日",4 days till the Bar exam and I just learned what removal jurisdiction is ,✨ ✨ 😭,58,20,717,[],https://twitter.com/JDbeauty21/status/1494821825100251136
FourWands Wildlife,@FourwandsW,2022-02-18T21:29:48.000Z,"FourWands Wildlife
@FourwandsW
·
2022年2月19日",I see Johnny out and about almost daily. ,❤,6,16,128,[],https://twitter.com/FourwandsW/status/1494786252280897540
@d00mfr0gg,@d00mfr0gg,2022-02-18T21:07:51.000Z,"@d00mfr0gg
@d00mfr0gg
·
2022年2月19日",There is no way in hell I’m missing out on this. UNLIMITED BBQ,,9,6,103,[],https://twitter.com/d00mfr0gg/status/1494780728177045505
Arthur Herbert Fonzarelli,@DaProdigiousApe,2022-02-19T22:42:53.000Z,"Arthur Herbert Fonzarelli
@DaProdigiousApe
·
2022年2月20日",I would’ve been dead,,24,37,303,[],https://twitter.com/DaProdigiousApe/status/1495167028138844162
lolo zouaï is a playgirl,@LoloZouai,2022-02-19T20:56:30.000Z,"lolo zouaï is a playgirl
@LoloZouai
·
2022年2月20日",PHILLY TONIGHT! I’m on at 7:30 ,🏎,9,14,310,[],https://twitter.com/LoloZouai/status/1495140258756890630
